Name,Color,Image,RGB,Undertone
"Forever Matte Liquid Lip Colour  17 Nude Myth, 5.6 ml","[[157.93500000000003, 63.44016666666668, 99.85416666666667]]","Forever Matte Liquid Lip Colour - 17 Nude Myth, 5.6 ml-Fuschia Chic.jpg","[157.93500000000003, 63.44016666666668, 99.85416666666667]",warm
"Forever Matte Liquid Lip Colour  17 Nude Myth, 5.6 ml","[[164.11916666666664, 24.156666666666652, 39.480000000000004]]","Forever Matte Liquid Lip Colour - 17 Nude Myth, 5.6 ml-03 Red Revival.jpg","[164.11916666666664, 24.156666666666652, 39.480000000000004]",warm
"Forever Matte Liquid Lip Colour  17 Nude Myth, 5.6 ml","[[110.07450000000001, 57.973499999999994, 60.32516666666667]]","Forever Matte Liquid Lip Colour - 17 Nude Myth, 5.6 ml-Mauve Party.jpg","[110.07450000000001, 57.973499999999994, 60.32516666666667]",cool
"Forever Matte Liquid Lip Colour  17 Nude Myth, 5.6 ml","[[206.18233333333336, 86.44649999999999, 66.861]]","Forever Matte Liquid Lip Colour - 17 Nude Myth, 5.6 ml-Orange Tango.jpg","[206.18233333333336, 86.44649999999999, 66.861]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[189.30783333333335, 30.064833333333336, 95.02183333333333]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Fierce Fuchsia.jpg,"[189.30783333333335, 30.064833333333336, 95.02183333333333]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[140.74933333333334, 65.1825, 78.18216666666666]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-BOLD BURGUNDY.jpg,"[140.74933333333334, 65.1825, 78.18216666666666]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[145.63323353293413, 27.819401197604797, 59.69958083832338]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-PASSIONATE PLUM.jpg,"[145.63323353293413, 27.819401197604797, 59.69958083832338]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[138.007125748503, 33.3340119760479, 38.18209580838323]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Magnetic Maroon.jpg,"[138.007125748503, 33.3340119760479, 38.18209580838323]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[186.75733333333332, 46.159499999999994, 49.808]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Deep Coral.jpg,"[186.75733333333332, 46.159499999999994, 49.808]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[154.26583333333332, 26.497, 49.52116666666667]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Intense Red.jpg,"[154.26583333333332, 26.497, 49.52116666666667]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[154.87784431137726, 72.83592814371256, 81.87185628742515]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Mystic Mauve.jpg,"[154.87784431137726, 72.83592814371256, 81.87185628742515]",warm
Color Show Intense Crayon Lipstick  Fierce Fuchsia M 107,"[[123.0, 52.0, 48.0]]",Color Show Intense Crayon Lipstick - Fierce Fuchsia M 107-Dark Chocolate.jpg,"[123.0, 52.0, 48.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[111.0, 20.0, 27.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Maroon Vibe.jpg,"[111.0, 20.0, 27.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[149.0, 27.0, 68.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Bold Play.jpg,"[149.0, 27.0, 68.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[146.44950000000003, 65.7785, 72.034]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-15 Salmon Republic.jpg,"[146.44950000000003, 65.7785, 72.034]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[156.8855, 89.00066666666666, 107.18066666666668]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-11 The Blush Eyed Peas.jpg,"[156.8855, 89.00066666666666, 107.18066666666668]",cool
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[158.0, 83.0, 104.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Peachwood Mac.jpg,"[158.0, 83.0, 104.0]",cool
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[95.02283333333334, 64.14866666666667, 49.036500000000004]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-14 Caffeine Bandit.jpg,"[95.02283333333334, 64.14866666666667, 49.036500000000004]",cool
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[132.0, 25.0, 77.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Daft Pink.jpg,"[132.0, 25.0, 77.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[108.0, 23.0, 65.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-The Grandberries.jpg,"[108.0, 23.0, 65.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[164.18366666666665, 50.93083333333333, 122.77583333333334]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-16 Pinkin Park.jpg,"[164.18366666666665, 50.93083333333333, 122.77583333333334]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[91.0, 46.0, 41.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Tan Halen.jpg,"[91.0, 46.0, 41.0]",cool
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[136.16483333333335, 9.701333333333334, 52.44166666666666]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-17 Grateful Red.jpg,"[136.16483333333335, 9.701333333333334, 52.44166666666666]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[155.0, 37.0, 33.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-Red Zeppelin.jpg,"[155.0, 37.0, 33.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[90.40383333333332, 28.434, 53.91883333333333]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-13 Plums N Roses.jpg,"[90.40383333333332, 28.434, 53.91883333333333]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[159.0, 72.0, 65.0]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-The Peach Boys.jpg,"[159.0, 72.0, 65.0]",warm
Cosmetics Matte Attack Transferproof Lipstick  07 Peachwood Mac,"[[186.2, 68.38183333333332, 114.9065]]",Cosmetics Matte Attack Transferproof Lipstick - 07 Peachwood Mac-12 The Pinks.jpg,"[186.2, 68.38183333333332, 114.9065]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[204.82016666666664, 80.35, 61.209666666666685]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-BRICK BLUSH.jpg,"[204.82016666666664, 80.35, 61.209666666666685]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[210.465, 49.83566666666667, 80.559]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-SCARLET SURGE.jpg,"[210.465, 49.83566666666667, 80.559]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[139.5235, 63.84816666666667, 69.20683333333334]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Dusty Pink.jpg,"[139.5235, 63.84816666666667, 69.20683333333334]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[151.01083333333335, 77.8025, 56.67249999999999]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Rustic Brown.jpg,"[151.01083333333335, 77.8025, 56.67249999999999]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[108.0, 62.0, 64.0]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Sangria Weekend.jpg,"[108.0, 62.0, 64.0]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[240.0891666666667, 101.35099999999996, 91.89766666666665]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Coral Date.jpg,"[240.0891666666667, 101.35099999999996, 91.89766666666665]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[122.98766666666667, 74.26950000000001, 67.65050000000001]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-brown walnut.jpg,"[122.98766666666667, 74.26950000000001, 67.65050000000001]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[142.5815, 72.36516666666667, 82.5355]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Pink Party.jpg,"[142.5815, 72.36516666666667, 82.5355]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[169.0656666666667, 92.4465, 69.10166666666666]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Caramel latte MB2.jpg,"[169.0656666666667, 92.4465, 69.10166666666666]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[169.97316666666666, 58.97316666666667, 74.97316666666667]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Rosy Sunday.jpg,"[169.97316666666666, 58.97316666666667, 74.97316666666667]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[161.748, 38.85533333333334, 18.890333333333334]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Red Rust.jpg,"[161.748, 38.85533333333334, 18.890333333333334]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[228.77083333333334, 94.77083333333333, 101.77083333333333]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Peachy Affair.jpg,"[228.77083333333334, 94.77083333333333, 101.77083333333333]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[174.64766666666668, 40.647666666666666, 77.64766666666667]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Maroon Mix.jpg,"[174.64766666666668, 40.647666666666666, 77.64766666666667]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[225.6355, 36.08133333333333, 45.948]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Red Letter.jpg,"[225.6355, 36.08133333333333, 45.948]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[125.71549999999999, 50.81149999999999, 83.9955]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Garnet Punch.jpg,"[125.71549999999999, 50.81149999999999, 83.9955]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[126.71449999999999, 85.40516666666667, 81.09783333333334]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Chocolate Crush.jpg,"[126.71449999999999, 85.40516666666667, 81.09783333333334]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[215.56083333333333, 29.8215, 54.997833333333325]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Pink Rose.jpg,"[215.56083333333333, 29.8215, 54.997833333333325]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[167.16116666666667, 67.16116666666667, 69.16116666666667]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Roseatte Red.jpg,"[167.16116666666667, 67.16116666666667, 69.16116666666667]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[185.2853333333333, 46.352333333333334, 106.767]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Plum Pick.jpg,"[185.2853333333333, 46.352333333333334, 106.767]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[163.2825, 91.2815, 102.399]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Mauve Matter.jpg,"[163.2825, 91.2815, 102.399]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[197.39283333333333, 114.39283333333333, 108.39283333333333]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Blushing Nude.jpg,"[197.39283333333333, 114.39283333333333, 108.39283333333333]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[196.376, 6.272333333333332, 1.852333333333335]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Red Coat.jpg,"[196.376, 6.272333333333332, 1.852333333333335]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[217.41383333333334, 48.37583333333333, 80.46583333333334]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Ruby Rush.jpg,"[217.41383333333334, 48.37583333333333, 80.46583333333334]",warm
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[162.312, 93.568, 83.164]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Nude Touch MP9.jpg,"[162.312, 93.568, 83.164]",cool
9 to 5 Primer + Matte LipstickMaroon Mix MP5,"[[156.50083333333333, 87.93266666666666, 80.25433333333334]]",9 to 5 Primer + Matte Lipstick-Maroon Mix MP5-Coffee Command.jpg,"[156.50083333333333, 87.93266666666666, 80.25433333333334]",cool
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[186.55466666666666, 97.55466666666666, 89.55466666666666]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Bday Suit On.jpg,"[186.55466666666666, 97.55466666666666, 89.55466666666666]",cool
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[140.81333333333333, 51.81333333333334, 55.81333333333334]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Made Easy.jpg,"[140.81333333333333, 51.81333333333334, 55.81333333333334]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[185.0, 62.0, 90.0]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-04 Easy Berry.jpg,"[185.0, 62.0, 90.0]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[177.82666666666665, 7.826666666666667, 33.82666666666667]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Flush It Red.jpg,"[177.82666666666665, 7.826666666666667, 33.82666666666667]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[161.95733333333334, 60.95733333333333, 68.95733333333334]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Sensationally Me.jpg,"[161.95733333333334, 60.95733333333333, 68.95733333333334]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[173.08800000000002, 98.08800000000001, 93.08800000000001]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Truly Mlbb.jpg,"[173.08800000000002, 98.08800000000001, 93.08800000000001]",cool
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[202.67466666666667, 73.67466666666667, 91.67466666666667]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-05 Keep It Mellow.jpg,"[202.67466666666667, 73.67466666666667, 91.67466666666667]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[222.0, 24.0, 41.0]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-01 To The Fullest.jpg,"[222.0, 24.0, 41.0]",warm
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[190.0, 104.0, 91.0]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-Barely Nude.jpg,"[190.0, 104.0, 91.0]",cool
New York Sensational Liquid Matte Lipstick  08 Sensationally Me,"[[96.288, 6.287999999999997, 16.287999999999997]]",New York Sensational Liquid Matte Lipstick - 08 Sensationally Me-02 Soft Wine.jpg,"[96.288, 6.287999999999997, 16.287999999999997]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[204.82016666666664, 80.35, 61.209666666666685]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-BRICK BLUSH.jpg,"[204.82016666666664, 80.35, 61.209666666666685]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[210.465, 49.83566666666667, 80.559]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-SCARLET SURGE.jpg,"[210.465, 49.83566666666667, 80.559]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[139.5235, 63.84816666666667, 69.20683333333334]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Dusty Pink.jpg,"[139.5235, 63.84816666666667, 69.20683333333334]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[151.01083333333335, 77.8025, 56.67249999999999]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Rustic Brown.jpg,"[151.01083333333335, 77.8025, 56.67249999999999]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[108.0, 62.0, 64.0]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Sangria Weekend.jpg,"[108.0, 62.0, 64.0]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[240.0891666666667, 101.35099999999996, 91.89766666666665]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Coral Date.jpg,"[240.0891666666667, 101.35099999999996, 91.89766666666665]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[122.98766666666667, 74.26950000000001, 67.65050000000001]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-brown walnut.jpg,"[122.98766666666667, 74.26950000000001, 67.65050000000001]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[142.5815, 72.36516666666667, 82.5355]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Pink Party.jpg,"[142.5815, 72.36516666666667, 82.5355]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[169.0656666666667, 92.4465, 69.10166666666666]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Caramel latte MB2.jpg,"[169.0656666666667, 92.4465, 69.10166666666666]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[169.97316666666666, 58.97316666666667, 74.97316666666667]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Rosy Sunday.jpg,"[169.97316666666666, 58.97316666666667, 74.97316666666667]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[161.748, 38.85533333333334, 18.890333333333334]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Red Rust.jpg,"[161.748, 38.85533333333334, 18.890333333333334]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[228.77083333333334, 94.77083333333333, 101.77083333333333]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Peachy Affair.jpg,"[228.77083333333334, 94.77083333333333, 101.77083333333333]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[174.64766666666668, 40.647666666666666, 77.64766666666667]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Maroon Mix.jpg,"[174.64766666666668, 40.647666666666666, 77.64766666666667]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[225.6355, 36.08133333333333, 45.948]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Red Letter.jpg,"[225.6355, 36.08133333333333, 45.948]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[125.71549999999999, 50.81149999999999, 83.9955]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Garnet Punch.jpg,"[125.71549999999999, 50.81149999999999, 83.9955]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[126.71449999999999, 85.40516666666667, 81.09783333333334]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Chocolate Crush.jpg,"[126.71449999999999, 85.40516666666667, 81.09783333333334]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[215.56083333333333, 29.8215, 54.997833333333325]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Pink Rose.jpg,"[215.56083333333333, 29.8215, 54.997833333333325]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[167.16116666666667, 67.16116666666667, 69.16116666666667]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Roseatte Red.jpg,"[167.16116666666667, 67.16116666666667, 69.16116666666667]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[185.2853333333333, 46.352333333333334, 106.767]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Plum Pick.jpg,"[185.2853333333333, 46.352333333333334, 106.767]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[163.2825, 91.2815, 102.399]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Mauve Matter.jpg,"[163.2825, 91.2815, 102.399]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[197.39283333333333, 114.39283333333333, 108.39283333333333]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Blushing Nude.jpg,"[197.39283333333333, 114.39283333333333, 108.39283333333333]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[196.376, 6.272333333333332, 1.852333333333335]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Red Coat.jpg,"[196.376, 6.272333333333332, 1.852333333333335]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[217.41383333333334, 48.37583333333333, 80.46583333333334]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Ruby Rush.jpg,"[217.41383333333334, 48.37583333333333, 80.46583333333334]",warm
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[162.312, 93.568, 83.164]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Nude Touch MP9.jpg,"[162.312, 93.568, 83.164]",cool
9 to 5 Primer + Matte LipstickPlum Pick MP4,"[[156.50083333333333, 87.93266666666666, 80.25433333333334]]",9 to 5 Primer + Matte Lipstick-Plum Pick MP4-Coffee Command.jpg,"[156.50083333333333, 87.93266666666666, 80.25433333333334]",cool
New York Super Stay Matte Ink Liquid Lipstick  225 Delicate,"[[200.0, 59.0, 101.0]]",New York Super Stay Matte Ink Liquid Lipstick - 225 Delicate-INSPIRER.jpg,"[200.0, 59.0, 101.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  225 Delicate,"[[164.0, 59.0, 92.0]]",New York Super Stay Matte Ink Liquid Lipstick - 225 Delicate-Savant.jpg,"[164.0, 59.0, 92.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  225 Delicate,"[[185.71517027863777, 93.85242518059854, 106.78482972136223]]",New York Super Stay Matte Ink Liquid Lipstick - 225 Delicate-Lover.jpg,"[185.71517027863777, 93.85242518059854, 106.78482972136223]",cool
New York Super Stay Matte Ink Liquid Lipstick  225 Delicate,"[[134.0, 61.0, 80.0]]",New York Super Stay Matte Ink Liquid Lipstick - 225 Delicate-Pathfinder.jpg,"[134.0, 61.0, 80.0]",warm
New York Super Stay Matte Ink Liquid Lipstick  225 Delicate,"[[131.33316666666667, 16.227666666666668, 20.959333333333333]]",New York Super Stay Matte Ink Liquid Lipstick - 225 Delicate-Pioneer.jpg,"[131.33316666666667, 16.227666666666668, 20.959333333333333]",warm
